record_id,date,traffic_source,page_url,sessions,users,bounce_rate,session_duration,pages_per_session,conversions,goal_completions
10368,2026-02-08,Paid Search,/pricing,9,8,0.4997,156.7,2.71,2.0,2
14245,2026-04-27,Paid Search,/contact,3,3,0.656,102.2,2.21,0.0,0
13172,2026-04-05,Direct,/product/winter-jackets,4,4,0.3588,218.9,2.88,1.0,1
15928,2026-05-31,Organic Search,/blog/summer-sale-guide,12,12,0.5786,150.8,1.84,1.0,1
12196,2026-03-17,Paid Search,/product/running-shoes,21,19,0.4785,165.5,1.97,1.0,2
16086,2026-06-03,Paid Search,/blog/how-to-choose-running-shoes,22,21,0.7005,215.3,1.98,0.0,0
12890,2026-03-31,Organic Search,/pricing,16,13,0.4521,229.4,2.79,1.0,1
14134,2026-04-25,Organic Search,/about-us,9,9,0.5349,,2.87,0.0,0
17524,2026-07-02,Paid Search,/product/running-shoes,18,16,0.4554,215.7,2.25,2.0,2
10578,2026-02-12,Social,/home,17,14,0.4518,116.3,2.3,2.0,2
11021,2026-02-21,Referral,/checkout,2,2,0.249,232.9,3.15,0.0,0
11055,2026-02-22,Paid Search,/product/backpacks,4,3,0.445,171.4,2.34,1.0,1
11763,2026-03-08,Referral,/blog/summer-sale-guide,6,6,0.5788,219.5,1.49,0.0,0
16233,2026-06-06,Paid Search,/product/winter-jackets,17,14,0.4669,190.4,1.76,1.0,1
12219,2026-03-17,Social,/blog/how-to-choose-running-shoes,10,10,0.8261,171.5,1.24,0.0,0
18639,2026-07-24,Social,/home,29,25,0.5347,105.5,1.99,0.0,0
15823,2026-05-28,Direct,/checkout,1,1,0.1603,269.7,3.74,0.0,0
18338,2026-07-18,Referral,/about-us,2,2,0.4712,168.6,2.51,0.0,1
18458,2026-07-20,Direct,/pricing,7,6,0.2586,,3.36,0.0,1
15224,2026-05-16,Direct,/checkout,1,1,0.177,268.6,3.64,0.0,0
13806,2026-04-18,Referral,/contact,3,3,0.6072,98.1,1.95,0.0,0
12203,2026-03-17,Paid Search,/pricing,5,4,0.3263,119.6,3.06,0.0,0
11943,2026-03-12,Organic Search,/contact,11,10,0.5638,51.0,1.98,0.0,0
14015,2026-04-22,Social,/about-us,8,7,0.6704,25.9,2.06,1.0,1
10680,2026-02-14,Social,/product/backpacks,6,6,0.56,81.1,1.89,0.0,1
15612,2026-05-24,Social,/pricing,4,4,0.4967,164.3,2.54,0.0,0
11600,2026-03-05,Organic Search,/checkout,7,7,0.3207,232.6,2.9,2.0,2
11712,2026-03-07,Referral,/product/winter-jackets,8,7,0.435,231.2,2.97,1.0,1
18688,2026-07-25,Referral,/checkout,3,3,0.2077,252.3,3.39,0.0,0
13113,2026-04-04,Social,/product/winter-jackets,7,7,0.5125,81.2,1.64,0.0,0
14221,2026-04-26,Direct,/product/backpacks,8,7,0.3176,238.3,2.8,0.0,0
11877,2026-03-10,Direct,/home,12,11,0.3051,220.1,2.21,0.0,0
13448,2026-04-11,Paid Search,/pricing,13,11,0.4673,214.2,1.95,2.0,4
16073,2026-06-03,Organic Search,/product/running-shoes,36,34,0.4216,206.2,2.65,2.0,3
11032,2026-02-21,Direct,/home,11,10,0.3201,215.8,3.64,0.0,0
18286,2026-07-17,Referral,/blog/how-to-choose-running-shoes,12,10,0.5375,273.3,,0.0,1
18996,2026-07-31,Social,/contact,7,6,0.7135,31.0,1.29,0.0,0
18344,2026-07-18,Social,/product/backpacks,6,5,,71.2,1.0,1.0,1
11042,2026-02-22,Organic Search,/home,28,25,0.3431,210.0,2.63,3.0,3
10556,2026-02-12,Organic Search,/pricing,17,16,0.3382,202.3,3.35,2.0,2
15160,2026-05-15,Social,/blog/summer-sale-guide,6,5,0.7619,105.2,1.03,0.0,0
17444,2026-06-30,Social,/product/running-shoes,22,20,0.5904,146.0,1.83,1.0,2
15163,2026-05-15,Social,/pricing,7,7,0.4479,138.6,2.38,0.0,1
16030,2026-06-02,Organic Search,/pricing,13,12,0.3544,197.5,2.69,1.0,1
13829,2026-04-19,Organic Search,/home,34,32,0.3928,190.6,3.22,0.0,0
13718,2026-04-16,Social,/checkout,6,5,0.4682,147.7,2.36,0.0,0
11881,2026-03-10,Direct,/blog/how-to-choose-running-shoes,13,11,0.4269,255.7,2.17,0.0,0
11887,2026-03-11,Organic Search,/home,55,48,,214.0,2.32,2.0,4
16161,2026-06-04,Direct,/home,18,15,0.3038,200.0,3.02,1.0,2
16686,2026-06-15,Paid Search,/pricing,13,12,0.3344,164.8,2.57,2.0,2
14888,2026-05-10,Paid Search,/product/running-shoes,20,19,0.5102,192.8,2.41,0.0,0
10870,2026-02-18,Referral,/about-us,8,8,0.4019,226.8,2.63,0.0,0
12344,2026-03-20,Paid Search,/home,18,17,0.4243,147.1,2.44,0.0,0
12633,2026-03-25,Direct,/checkout,3,2,0.1549,213.8,3.8,0.0,0
10487,2026-02-10,Social,/checkout,8,7,0.3794,211.6,2.34,,0
17040,2026-06-22,Referral,/blog/how-to-choose-running-shoes,10,9,0.5324,,1.85,0.0,0
16571,2026-06-13,Organic Search,/product/backpacks,16,13,0.4557,186.7,2.43,1.0,2
11301,2026-02-27,Organic Search,/checkout,6,6,0.3176,215.4,3.03,0.0,1
17932,2026-07-10,Referral,/home,19,16,0.3405,200.7,2.79,2.0,2
17532,2026-07-02,Paid Search,/checkout,9,9,0.2599,163.1,3.99,1.0,1
13284,2026-04-08,Organic Search,/blog/how-to-choose-running-shoes,27,23,0.5958,269.1,2.05,0.0,0
18186,2026-07-15,Referral,/blog/how-to-choose-running-shoes,11,10,0.594,285.4,1.48,0.0,0
13891,2026-04-20,Paid Search,/product/winter-jackets,29,27,0.576,187.9,2.83,1.0,3
18587,2026-07-23,Referral,/contact,4,4,0.5889,143.3,2.3,1.0,1
18903,2026-07-29,Direct,/blog/how-to-choose-running-shoes,16,14,0.5775,309.1,1.67,0.0,0
15507,2026-05-22,Social,/product/backpacks,10,10,0.6376,121.4,1.87,0.0,0
17771,2026-07-07,Organic Search,/pricing,18,17,0.4797,192.8,2.03,1.0,2
14670,2026-05-05,Direct,/product/winter-jackets,9,8,0.2793,216.1,2.24,1.0,1
11502,2026-03-03,Paid Search,/product/running-shoes,18,17,0.4602,170.6,2.09,1.0,2
18940,2026-07-30,Social,/product/running-shoes,15,14,0.5505,64.2,1.8,1.0,1
14323,2026-04-28,Direct,/blog/summer-sale-guide,14,13,0.5317,279.9,2.16,0.0,0
14857,2026-05-09,Social,/home,16,15,0.5147,64.8,1.6,1.0,1
17951,2026-07-10,Social,/checkout,7,7,0.4787,140.0,1.92,1.0,1
18354,2026-07-18,Direct,/product/backpacks,8,8,0.3233,205.6,3.71,0.0,0
15026,2026-05-13,Organic Search,/product/running-shoes,34,29,0.3834,249.1,3.49,2.0,3
16737,2026-06-16,Paid Search,/checkout,10,9,0.3977,190.0,2.84,2.0,3
17589,2026-07-03,Referral,/about-us,7,6,0.5209,173.5,1.7,0.0,0
17865,2026-07-09,Organic Search,/product/winter-jackets,21,19,0.5004,185.6,2.69,0.0,0
10452,2026-02-10,Organic Search,/blog/how-to-choose-running-shoes,20,17,,199.7,2.12,0.0,0
12216,2026-03-17,Social,/product/running-shoes,21,18,0.6235,124.4,2.08,0.0,1
16551,2026-06-12,Social,/product/backpacks,9,8,0.5669,88.6,2.71,0.0,0
11140,2026-02-23,Direct,/pricing,5,4,0.2468,261.1,3.26,0.0,0
16626,2026-06-14,Organic Search,/pricing,19,17,0.3192,208.4,3.18,2.0,2
15588,2026-05-24,Paid Search,/blog/how-to-choose-running-shoes,10,9,0.6125,215.7,1.84,1.0,1
15266,2026-05-17,Direct,/product/winter-jackets,4,4,0.3869,207.9,2.35,0.0,0
11454,2026-03-02,Paid Search,/product/backpacks,11,10,0.4054,144.1,2.74,1.0,1
13187,2026-04-06,Organic Search,/contact,15,14,0.6796,189.9,1.89,1.0,1
17641,2026-07-04,Referral,/pricing,4,4,0.2684,261.7,3.19,0.0,0
18436,2026-07-20,Referral,/about-us,6,6,0.4952,214.5,,0.0,0
18971,2026-07-31,Paid Search,/product/winter-jackets,16,14,0.4366,137.8,2.75,2.0,2
13051,2026-04-03,Paid Search,/checkout,3,3,0.2756,175.7,3.75,0.0,0
17118,2026-06-24,Organic Search,/product/winter-jackets,29,25,0.3945,224.0,2.44,1.0,1
14292,2026-04-28,Paid Search,/blog/how-to-choose-running-shoes,17,15,0.6153,194.5,2.27,1.0,1
16794,2026-06-17,Referral,/about-us,4,4,0.5436,149.5,2.2,1.0,1
17553,2026-07-02,Direct,/home,33,29,0.2986,232.8,3.35,3.0,3
10501,2026-02-11,Organic Search,/product/backpacks,13,11,0.4726,221.2,2.47,1.0,1
10661,2026-02-14,Paid Search,/product/backpacks,6,6,0.4802,132.7,2.4,1.0,1
11075,2026-02-22,Social,/product/backpacks,7,6,0.528,113.9,2.11,0.0,0
12655,2026-03-26,Referral,/product/running-shoes,15,14,0.4425,237.6,2.4,1.0,1
13505,2026-04-12,Referral,/about-us,4,3,0.5459,143.4,2.07,1.0,1
10026,2026-02-01,Referral,/blog/summer-sale-guide,5,5,0.6142,,1.97,0.0,0
15548,2026-05-23,Referral,/blog/how-to-choose-running-shoes,8,7,0.5868,271.8,2.32,0.0,0
11103,2026-02-23,Paid Search,/product/running-shoes,17,16,0.3952,171.0,2.15,1.0,1
18289,2026-07-17,Referral,/contact,3,3,0.6093,177.9,1.3,0.0,0
11747,2026-03-08,Organic Search,/pricing,13,12,0.3806,195.5,2.66,0.0,0
17732,2026-07-06,Paid Search,/checkout,2,2,0.3718,227.6,2.49,1.0,1
17633,2026-07-04,Referral,/home,18,15,0.291,177.7,3.32,0.0,0
13855,2026-04-19,Referral,/about-us,6,5,0.3948,148.2,2.43,0.0,0
11366,2026-02-28,Referral,/blog/how-to-choose-running-shoes,6,5,0.4942,247.0,2.55,0.0,0
13166,2026-04-05,Social,/about-us,5,5,0.7652,70.5,1.0,0.0,0
18646,2026-07-24,Social,/contact,5,4,0.77,39.9,1.2,0.0,0
12398,2026-03-21,Paid Search,/blog/how-to-choose-running-shoes,13,11,0.5838,155.3,2.4,0.0,2
15773,2026-05-27,Direct,/checkout,3,3,0.1862,282.7,3.7,0.0,0
14830,2026-05-09,Organic Search,/product/backpacks,12,11,0.3731,199.7,2.62,0.0,1
14085,2026-04-24,Organic Search,/contact,7,6,0.598,105.3,2.18,1.0,1
15837,2026-05-29,Paid Search,/product/backpacks,15,13,0.5255,159.1,1.88,0.0,0
15376,2026-05-20,Organic Search,/product/winter-jackets,26,25,0.3893,226.8,3.18,1.0,1
15101,2026-05-14,Referral,/about-us,5,5,0.4677,166.9,1.7,0.0,0
12992,2026-04-02,Paid Search,/home,22,18,0.3974,156.7,3.16,0.0,0
10791,2026-02-16,Direct,/contact,5,5,0.5736,181.0,1.48,0.0,0
10264,2026-02-06,Paid Search,/product/backpacks,4,3,0.4689,117.6,2.35,1.0,1
12748,2026-03-28,Paid Search,/blog/summer-sale-guide,16,14,0.5994,200.7,1.77,0.0,0
10112,2026-02-03,Paid Search,/product/running-shoes,14,14,0.3983,163.7,2.82,1.0,1
12006,2026-03-13,Referral,/home,13,11,0.3449,246.1,2.42,3.0,3
11723,2026-03-07,Social,/product/backpacks,5,4,0.5714,100.0,1.69,0.0,0
16736,2026-06-16,Paid Search,/pricing,8,7,0.4229,123.6,3.0,0.0,0
12513,2026-03-23,Referral,/checkout,4,3,0.2649,264.5,,0.0,0
16944,2026-06-20,Referral,/contact,1,1,0.4981,,2.06,0.0,0
13547,2026-04-13,Paid Search,/pricing,12,11,0.3667,246.3,3.29,0.0,0
12257,2026-03-18,Referral,/product/winter-jackets,16,15,0.3855,229.9,1.79,1.0,1
11932,2026-03-11,Direct,/about-us,4,3,,,1.51,1.0,1
16487,2026-06-11,Paid Search,/checkout,5,5,0.4016,162.7,2.8,1.0,1
18377,2026-07-19,Paid Search,/about-us,6,5,-0.1,203.3,,0.0,0
18171,2026-07-15,Organic Search,/checkout,8,7,0.2049,224.9,4.14,0.0,0
18393,2026-07-19,Social,/product/winter-jackets,9,8,0.5713,166.8,1.0,0.0,0
17485,2026-07-01,Referral,/product/winter-jackets,10,8,0.3288,232.4,3.12,0.0,0
17196,2026-06-25,Social,/product/running-shoes,20,18,0.5547,132.3,1.7,0.0,0
17860,2026-07-08,Direct,/contact,8,7,0.5596,156.0,1.81,0.0,0
17706,2026-07-05,Direct,/product/backpacks,11,10,0.2923,278.7,3.28,1.0,1
17031,2026-06-22,Paid Search,/blog/summer-sale-guide,14,13,0.7618,182.5,1.0,0.0,0
17899,2026-07-09,Social,/about-us,6,6,0.6548,54.0,1.44,0.0,0
18538,2026-07-22,Referral,/pricing,8,7,0.2821,266.3,3.03,0.0,0
14024,2026-04-22,Direct,/blog/summer-sale-guide,11,10,0.4852,220.6,2.56,0.0,0
10984,2026-02-20,Direct,/product/running-shoes,6,5,0.3641,276.0,2.58,0.0,0
12489,2026-03-23,Organic Search,/blog/summer-sale-guide,22,19,0.6599,,1.47,3.0,3
16285,2026-06-07,Paid Search,/blog/summer-sale-guide,8,8,0.6236,132.9,2.04,0.0,1
11380,2026-02-28,Social,/pricing,4,4,0.5759,82.5,2.03,0.0,0
18889,2026-07-29,Social,/home,22,21,0.5995,91.2,1.66,0.0,1
17545,2026-07-02,Social,/product/winter-jackets,10,9,0.5532,75.8,1.9,0.0,0
16196,2026-06-05,Referral,/blog/summer-sale-guide,6,5,0.5482,261.1,2.68,0.0,0
10068,2026-02-02,Paid Search,/contact,6,5,0.6659,87.3,1.22,0.0,0
18687,2026-07-25,Referral,/pricing,1,1,0.3638,189.3,,0.0,0
10499,2026-02-11,Organic Search,/product/running-shoes,32,30,0.422,201.2,1.96,0.0,2
18517,2026-07-22,Organic Search,/contact,7,6,0.6463,111.9,1.45,0.0,0
11623,2026-03-05,Social,/product/backpacks,5,5,0.5961,97.6,,0.0,0
11393,2026-03-01,Organic Search,/product/running-shoes,30,25,0.3345,158.5,3.5,3.0,4
14475,2026-05-01,Direct,/contact,6,5,0.5566,149.2,2.05,0.0,0
12334,2026-03-20,Organic Search,/home,54,51,0.3933,166.4,2.55,2.0,3
12871,2026-03-30,Social,/checkout,5,5,0.4863,120.6,2.18,0.0,0
14738,2026-05-07,Paid Search,/home,28,25,0.4611,137.0,2.32,0.0,0
14357,2026-04-29,Referral,/checkout,4,3,0.2439,238.6,3.39,1.0,1
16364,2026-06-08,Direct,/blog/summer-sale-guide,5,5,0.5956,241.7,1.84,0.0,0
14120,2026-04-24,Direct,/product/winter-jackets,11,10,0.3373,222.7,3.06,3.0,3
16214,2026-06-05,Direct,/product/backpacks,4,4,0.3585,259.4,2.57,0.0,0
15035,2026-05-13,Paid Search,/home,22,18,0.5112,164.9,2.29,1.0,2
16134,2026-06-04,Paid Search,/product/winter-jackets,18,16,0.5091,156.5,2.66,0.0,1
10220,2026-02-05,Paid Search,/checkout,6,5,0.436,208.5,,1.0,1
14029,2026-04-23,Organic Search,/home,48,40,0.2862,161.5,4.23,1.0,2
18246,2026-07-16,Social,/blog/how-to-choose-running-shoes,12,11,0.7503,124.2,1.39,0.0,0
14190,2026-04-26,Paid Search,/product/winter-jackets,8,7,0.5018,145.5,2.52,0.0,1
16838,2026-06-18,Referral,/product/running-shoes,11,10,0.2759,205.8,3.14,1.0,1
18802,2026-07-27,Direct,/product/backpacks,8,8,0.3397,206.9,2.8,0.0,0
16542,2026-06-12,Referral,/blog/how-to-choose-running-shoes,7,6,0.4669,264.1,2.22,0.0,0
14490,2026-05-02,Paid Search,/product/winter-jackets,11,10,0.5254,148.0,2.31,0.0,0
11405,2026-03-01,Paid Search,/product/backpacks,6,5,0.4743,182.8,2.24,,1
11671,2026-03-06,Social,/product/running-shoes,11,9,0.5421,93.2,,0.0,0
18446,2026-07-20,Social,/about-us,5,4,0.6294,69.4,,0.0,0
13828,2026-04-18,Direct,/checkout,2,2,0.3106,270.9,3.41,,1
15006,2026-05-12,Social,/product/running-shoes,14,12,0.589,140.3,2.37,0.0,1
11377,2026-02-28,Social,/blog/summer-sale-guide,9,8,0.8401,112.3,1.0,0.0,0
13134,2026-04-05,Organic Search,/product/backpacks,9,8,0.3969,156.9,1.89,1.0,1
15208,2026-05-16,Social,/product/backpacks,6,5,0.536,157.5,1.77,0.0,0
18164,2026-07-15,Organic Search,/product/winter-jackets,25,24,0.3367,157.9,2.39,1.0,2
11372,2026-02-28,Social,/home,12,10,0.4736,126.4,2.69,1.0,1
16265,2026-06-06,Direct,/blog/summer-sale-guide,6,6,0.4602,228.7,2.55,0.0,0
13333,2026-04-09,Organic Search,/product/backpacks,22,18,,221.7,2.51,2.0,2
12316,2026-03-19,Social,/product/winter-jackets,10,9,,124.7,1.85,0.0,0
14392,2026-04-30,Paid Search,/blog/how-to-choose-running-shoes,18,15,0.6389,176.1,1.46,0.0,1
11882,2026-03-10,Direct,/blog/summer-sale-guide,12,10,0.5847,223.2,1.97,0.0,0
19008,2026-07-31,Direct,/checkout,4,4,0.1484,284.0,3.83,0.0,0
15873,2026-05-29,Direct,/checkout,1,1,0.2882,220.8,3.23,0.0,0
16262,2026-06-06,Direct,/product/winter-jackets,14,13,0.31,197.5,3.3,1.0,1
14987,2026-05-12,Paid Search,/product/winter-jackets,13,12,0.4467,105.2,2.46,0.0,0
16186,2026-06-05,Paid Search,/blog/summer-sale-guide,10,9,0.6315,215.9,1.16,1.0,1
11681,2026-03-06,Direct,/product/running-shoes,8,7,0.3799,259.7,2.78,2.0,2
13543,2026-04-13,Paid Search,/blog/how-to-choose-running-shoes,27,23,0.6424,239.4,1.66,1.0,1
17496,2026-07-01,Social,/product/backpacks,6,5,0.4333,116.0,2.91,1.0,1
11173,2026-02-24,Social,/product/running-shoes,14,13,0.5759,119.8,2.38,0.0,1
16533,2026-06-12,Paid Search,/blog/summer-sale-guide,23,22,0.6409,244.1,2.28,0.0,0
13221,2026-04-06,Direct,/product/running-shoes,23,22,0.3159,232.7,3.04,2.0,4
11385,2026-02-28,Direct,/product/backpacks,7,7,0.2618,238.5,3.89,0.0,0
12456,2026-03-22,Referral,/product/winter-jackets,11,10,,201.5,2.91,1.0,1
15198,2026-05-16,Referral,/product/backpacks,7,6,,155.0,2.22,1.0,1
11144,2026-02-24,Organic Search,/product/winter-jackets,29,26,0.3626,195.4,,3.0,3
15438,2026-05-21,Paid Search,/blog/how-to-choose-running-shoes,14,13,0.6098,,1.0,0.0,0
10388,2026-02-08,Direct,/home,17,16,0.3158,184.3,3.06,0.0,0
17864,2026-07-09,Organic Search,/product/running-shoes,50,46,0.4193,210.5,2.12,3.0,6
15688,2026-05-26,Paid Search,/blog/how-to-choose-running-shoes,16,14,0.512,233.3,2.17,1.0,1
15615,2026-05-24,Direct,/product/running-shoes,15,13,0.4484,223.9,3.17,1.0,1
18391,2026-07-19,Social,/home,21,20,0.4914,67.6,2.61,0.0,0
16976,2026-06-21,Organic Search,/checkout,3,3,0.2184,181.4,4.21,0.0,0
12121,2026-03-15,Social,/about-us,1,1,0.7361,63.8,1.25,0.0,0
11112,2026-02-23,Referral,/home,15,13,0.3376,260.9,3.25,1.0,2
12189,2026-03-17,Organic Search,/blog/how-to-choose-running-shoes,23,21,0.4968,244.7,3.04,2.0,2
12808,2026-03-29,Referral,/about-us,3,3,0.4309,206.5,3.3,0.0,0
18371,2026-07-19,Paid Search,/home,18,16,0.4539,210.8,2.95,1.0,1
11620,2026-03-05,Social,/home,12,11,0.5543,98.9,1.79,1.0,1
17755,2026-07-06,Direct,/product/winter-jackets,11,11,0.3714,222.2,2.84,0.0,0
18864,2026-07-29,Organic Search,/blog/summer-sale-guide,25,21,0.6448,256.6,1.0,0.0,0
13169,2026-04-05,Social,/checkout,6,5,0.4741,141.1,1.56,0.0,0
12085,2026-03-15,Organic Search,/home,24,22,0.4458,204.9,2.74,1.0,3
16673,2026-06-15,Organic Search,/blog/summer-sale-guide,17,16,0.5896,185.6,1.11,0.0,0
10071,2026-02-02,Referral,/home,12,10,0.398,195.6,3.08,0.0,0
14412,2026-04-30,Social,/blog/how-to-choose-running-shoes,9,8,0.739,171.9,1.12,0.0,0
16745,2026-06-16,Referral,/contact,5,4,0.6464,131.6,2.43,0.0,0
13564,2026-04-13,Social,/blog/summer-sale-guide,20,18,0.6789,190.6,1.8,0.0,0
17662,2026-07-04,Direct,/checkout,1,1,0.2466,254.7,3.18,0.0,0
18304,2026-07-17,Direct,/product/winter-jackets,10,9,0.4343,193.5,2.95,0.0,0
19002,2026-07-31,Direct,/product/backpacks,10,9,0.3763,264.5,2.54,0.0,0
10899,2026-02-19,Organic Search,/blog/summer-sale-guide,20,17,0.622,199.9,1.32,1.0,1
10968,2026-02-20,Referral,/blog/summer-sale-guide,6,5,0.5037,284.6,2.12,0.0,0
15749,2026-05-27,Referral,/blog/summer-sale-guide,9,8,0.5791,301.3,2.05,0.0,0
17009,2026-06-21,Direct,/product/winter-jackets,9,8,0.2831,185.1,2.35,0.0,0
17976,2026-07-11,Paid Search,/blog/how-to-choose-running-shoes,9,8,0.6041,220.9,2.59,0.0,0
13074,2026-04-03,Direct,/product/winter-jackets,7,7,0.2365,252.0,4.18,1.0,1
16299,2026-06-07,Referral,/checkout,5,4,0.2979,264.5,3.12,,0
14925,2026-05-10,Direct,/checkout,1,1,0.1751,270.8,3.97,0.0,0
14013,2026-04-22,Social,/blog/how-to-choose-running-shoes,19,18,0.7727,147.6,1.06,0.0,0
17391,2026-06-29,Referral,/pricing,8,7,0.2796,287.8,3.63,0.0,0
16519,2026-06-12,Organic Search,/product/running-shoes,36,30,0.5162,243.9,1.57,3.0,4
14595,2026-05-04,Paid Search,/contact,2,2,0.7119,68.4,1.47,0.0,0
14893,2026-05-10,Paid Search,/about-us,2,2,0.6017,148.6,2.18,1.0,1
13935,2026-04-21,Organic Search,/about-us,13,12,0.5511,129.8,,0.0,0
16995,2026-06-21,Referral,/pricing,6,5,0.3086,274.8,3.56,1.0,1
13772,2026-04-17,Direct,/product/backpacks,8,7,0.4823,262.7,2.29,0.0,0
13178,2026-04-05,Direct,/pricing,6,5,0.275,267.8,3.89,1.0,1
15424,2026-05-21,Organic Search,/home,47,42,0.393,150.4,3.44,2.0,4
10457,2026-02-10,Organic Search,/checkout,7,6,0.2634,239.2,3.13,2.0,2
14260,2026-04-27,Social,/product/winter-jackets,8,8,0.5216,117.7,1.67,0.0,0
14735,2026-05-07,Organic Search,/contact,12,11,0.5517,156.6,2.3,0.0,0
10924,2026-02-19,Social,/product/running-shoes,16,13,0.5569,113.5,1.54,1.0,1
15082,2026-05-14,Organic Search,/contact,9,8,0.5616,149.3,1.66,0.0,0
18859,2026-07-29,Organic Search,/home,45,41,0.3341,157.2,2.9,3.0,3
16921,2026-06-20,Organic Search,/blog/how-to-choose-running-shoes,39,37,0.5547,216.0,2.64,6.0,6
15580,2026-05-24,Organic Search,/about-us,12,11,0.4846,152.2,2.59,2.0,2
11764,2026-03-08,Referral,/about-us,3,3,0.4725,146.7,2.33,0.0,0
14590,2026-05-04,Paid Search,/product/winter-jackets,16,13,0.4066,175.1,2.21,1.0,1
10158,2026-02-04,Organic Search,/contact,8,8,0.6333,155.5,2.21,0.0,0
17558,2026-07-02,Direct,/blog/summer-sale-guide,11,9,0.5793,265.3,1.78,0.0,0
18866,2026-07-29,Organic Search,/contact,14,12,0.6421,86.6,1.87,0.0,0
12541,2026-03-24,Organic Search,/contact,9,8,0.6278,82.8,2.12,0.0,0
10203,2026-02-05,Organic Search,/product/winter-jackets,19,18,0.3048,179.8,2.32,1.0,2
16056,2026-06-02,Social,/blog/how-to-choose-running-shoes,20,17,0.7518,97.0,1.12,1.0,1
13203,2026-04-06,Referral,/product/backpacks,7,6,0.3319,220.0,3.12,0.0,0
15998,2026-06-01,Referral,/about-us,6,5,0.4494,126.9,3.44,0.0,1
10145,2026-02-03,Direct,/blog/how-to-choose-running-shoes,14,13,0.5554,304.6,2.46,0.0,0
10095,2026-02-02,Direct,/blog/how-to-choose-running-shoes,8,7,0.4261,254.5,2.53,1.0,1
10643,2026-02-13,Direct,/blog/summer-sale-guide,4,4,0.5095,201.9,1.87,0.0,0
17526,2026-07-02,Paid Search,/product/backpacks,11,9,0.5475,170.7,1.89,3.0,3
11549,2026-03-04,Organic Search,/pricing,14,12,0.3498,219.1,3.26,2.0,2
15885,2026-05-30,Paid Search,/product/running-shoes,14,13,0.592,159.1,1.56,1.0,3
16953,2026-06-20,Social,/about-us,4,4,0.5888,40.0,1.57,0.0,0
15257,2026-05-17,Social,/product/backpacks,5,4,0.52,125.9,1.96,1.0,1
17405,2026-06-29,Direct,/product/winter-jackets,6,5,0.326,263.1,3.29,0.0,0
11984,2026-03-12,Direct,/pricing,6,5,0.2384,266.8,3.56,0.0,1
17180,2026-06-25,Paid Search,/blog/summer-sale-guide,15,14,0.6371,188.7,1.82,0.0,0
15743,2026-05-27,Paid Search,/checkout,7,7,0.2047,193.2,3.55,0.0,0
15284,2026-05-18,Paid Search,/home,26,23,0.4129,101.3,2.56,0.0,0
14571,2026-05-03,Direct,/product/backpacks,4,4,0.3762,206.6,2.84,0.0,0
10702,2026-02-15,Organic Search,/blog/summer-sale-guide,18,17,0.5603,222.8,1.93,0.0,0
12135,2026-03-16,Organic Search,/home,38,35,0.3499,213.4,3.34,3.0,4
10687,2026-02-14,Direct,/home,12,11,0.2836,208.3,3.13,0.0,0
16109,2026-06-03,Social,/contact,4,4,0.7588,22.4,1.17,0.0,0
15058,2026-05-13,Social,/product/backpacks,6,6,0.6302,100.9,1.89,0.0,1
11239,2026-02-25,Direct,/contact,4,4,0.5758,164.8,2.89,0.0,0
10516,2026-02-11,Paid Search,/pricing,11,10,0.3835,194.8,2.47,2.0,2
17580,2026-07-03,Paid Search,/contact,3,3,0.6992,160.1,1.95,0.0,0
13635,2026-04-15,Organic Search,/about-us,17,15,0.5896,144.2,1.6,1.0,1
18047,2026-07-12,Social,/blog/summer-sale-guide,4,3,0.8409,87.6,1.0,1.0,1
12200,2026-03-17,Paid Search,/blog/summer-sale-guide,11,10,0.6843,221.6,1.56,0.0,1
18742,2026-07-26,Social,/product/backpacks,8,7,0.5444,141.1,1.93,0.0,0
15653,2026-05-25,Referral,/checkout,5,4,0.1712,267.8,3.94,0.0,0
14207,2026-04-26,Referral,/checkout,5,5,0.3317,255.4,3.12,0.0,0
10592,2026-02-12,Direct,/blog/how-to-choose-running-shoes,9,8,0.4707,259.8,2.15,0.0,0
12960,2026-04-01,Referral,/pricing,7,7,0.2833,204.6,3.04,0.0,0
18078,2026-07-13,Paid Search,/about-us,14,12,0.5158,130.6,2.42,0.0,0
10329,2026-02-07,Referral,/pricing,4,4,0.3246,244.6,3.24,0.0,1
17120,2026-06-24,Organic Search,/blog/how-to-choose-running-shoes,25,24,0.5435,242.4,2.27,0.0,1
16266,2026-06-06,Direct,/about-us,9,8,0.4032,256.2,2.46,0.0,0
15724,2026-05-27,Organic Search,/home,45,42,0.3773,243.8,2.21,2.0,3
17068,2026-06-23,Organic Search,/product/winter-jackets,28,26,0.4555,169.6,2.25,0.0,0
15787,2026-05-28,Paid Search,/product/backpacks,12,11,0.5744,161.9,2.11,0.0,0
16380,2026-06-09,Paid Search,/product/running-shoes,20,18,0.4677,158.6,2.21,2.0,4
17824,2026-07-08,Paid Search,/product/running-shoes,15,14,0.5229,206.7,2.59,0.0,1
14856,2026-05-09,Referral,/checkout,2,2,0.2428,195.5,3.5,0.0,0
15593,2026-05-24,Paid Search,/checkout,3,3,0.3389,158.7,2.46,0.0,0
17878,2026-07-09,Paid Search,/blog/summer-sale-guide,14,13,0.6485,202.5,1.63,0.0,0
15904,2026-05-30,Social,/home,13,11,0.5892,96.3,2.0,3.0,3
